site_ap_ip, ,address, ,运营商
117.25.176.59, ,福建省厦门市, ,电信
114.104.158.44, ,安徽省黄山市, ,电信
27.23.212.18, ,湖北省黄冈市, ,电信
59.42.230.15, ,广东省广州市白云区, ,电信
1.86.120.249, ,陕西省西安市, ,电信
116.177.15.184, ,青海省, ,联通
123.7.64.113, ,河南省洛阳市, ,联通
223.241.247.19, ,安徽省马鞍山市, ,电信
112.30.144.100, ,安徽省合肥市, ,移动
36.4.90.35, ,安徽省芜湖市, ,电信
220.169.124.27, ,湖南省怀化市, ,电信
124.165.253.74, ,山西省吕梁市, ,联通
113.88.165.165, ,广东省深圳市, ,电信
113.103.2.225, ,广东省广州市, ,电信
124.118.242.140, ,新疆昌吉州, ,电信
58.42.248.232, ,贵州省贵阳市, ,电信
171.42.242.155, ,湖北省随州市, ,电信
114.104.161.214, ,安徽省黄山市屯溪县, ,电信
60.29.104.234, ,天津市, ,联通
60.173.182.162, ,安徽省六安市霍邱县, ,电信
218.22.119.122, ,安徽省阜阳市太和县, ,康源网吧(朴人商厦东200米)
171.95.76.122, ,四川省广安市, ,电信
182.200.25.21, ,辽宁省沈阳市和平区, ,电信
60.24.246.30, ,天津市武清区, ,联通
36.62.27.45, ,安徽省阜阳市, ,电信
218.75.45.198, ,浙江省杭州市临安市, ,高虹镇起点网吧
59.173.193.120, ,湖北省武汉市, ,电信
180.123.16.194, ,江苏省徐州市, ,电信
113.116.151.172, ,广东省深圳市, ,电信
61.155.108.106, ,江苏省南京市, ,渊海电脑技术服务部(鼓楼区广州路47号)
117.82.250.194, ,江苏省苏州市吴中区, ,电信
124.112.113.36, ,安徽省阜阳市, ,电信
60.172.18.221, ,安徽省阜阳市, ,电信
183.63.86.154, ,广东省广州市, ,电信
113.118.14.9, ,广东省深圳市, ,电信
171.105.247.232, ,广西南宁市, ,电信
223.199.150.106, ,海南省, ,电信
110.155.176.14, ,新疆石河子市, ,电信
119.130.203.60, ,广东省广州市荔湾区, ,电信
61.130.55.222, ,浙江省衢州市, ,电信
222.209.4.98, ,四川省成都市, ,电信
60.173.148.150, ,安徽省六安市, ,电信
61.184.89.5, ,湖北省十堰市, ,兴顺网吧
113.65.7.101, ,广东省广州市, ,电信
121.19.37.130, ,河北省保定市, ,联通
61.143.227.10, ,广东省肇庆市, ,电信
222.89.48.237, ,河南省周口市, ,电信
58.55.184.25, ,湖北省鄂州市, ,电信
171.115.110.48, ,湖北省, ,电信
171.223.98.38, ,四川省成都市, ,电信
202.103.244.195, ,广西桂林市, ,电信
110.81.16.206, ,福建省泉州市, ,电信
171.88.31.102, ,四川省成都市, ,电信
60.220.241.32, ,山西省长治市, ,联通
222.214.164.21, ,四川省南充市阆中市, ,电信
58.242.83.55, ,安徽省淮北市, ,联通
218.77.67.8, ,湖南省衡阳市, ,电信
49.83.77.245, ,江苏省盐城市, ,电信
219.139.113.133, ,湖北省咸宁市, ,(通城县)电信
117.11.121.154, ,天津市, ,联通
183.62.45.34, ,广东省广州市, ,电信
113.140.1.218, ,陕西省西安市, ,电信
116.2.234.162, ,辽宁省沈阳市, ,联通
222.214.167.100, ,四川省南充市阆中市, ,电信
218.88.169.223, ,四川省南充市, ,(南部县)
124.230.56.31, ,湖南省邵阳市, ,电信
175.43.43.146, ,福建省泉州市, ,联通
61.184.126.56, ,湖北省黄冈市, ,电信
220.177.77.227, ,江西省南昌市, ,电信
61.187.250.165, ,湖南省郴州市, ,电信
218.77.18.51, ,湖南省怀化市, ,电信
113.66.4.136, ,广东省广州市, ,电信
60.12.91.167, ,浙江省嘉兴市, ,联通
222.89.230.216, ,河南省漯河市, ,电信
119.1.224.145, ,贵州省毕节市, ,电信
113.66.7.144, ,广东省广州市, ,电信
113.77.242.13, ,广东省东莞市, ,电信
27.226.152.6, ,甘肃省武威市, ,电信
116.16.131.181, ,广东省潮州市, ,电信
42.202.203.72, ,辽宁省朝阳市, ,电信
122.227.141.130, ,浙江省宁波市北仑区, ,电信
218.75.24.126, ,浙江省温州市乐清市, ,电信
115.239.181.230, ,浙江省绍兴市, ,电信
58.222.160.126, ,江苏省泰州市, ,电信
58.208.138.159, ,江苏省苏州市, ,电信
218.19.220.126, ,广东省广州市荔湾区, ,/白云区电信
221.233.160.242, ,湖北省黄冈市, ,电信
116.139.166.165, ,辽宁省, ,联通
61.184.106.187, ,湖北省黄石市, ,电信
60.12.91.177, ,浙江省嘉兴市, ,联通
59.174.193.143, ,湖北省武汉市, ,电信
113.87.163.39, ,广东省深圳市, ,电信
60.25.10.194, ,天津市河西区, ,联通
60.25.12.140, ,天津市河西区, ,联通
218.90.163.210, ,江苏省无锡市, ,电信
175.5.92.46, ,湖南省永州市, ,电信
111.22.16.132, ,湖南省, ,移动
101.72.94.254, ,河北省, ,联通
183.129.197.98, ,浙江省杭州市, ,电信
117.87.11.83, ,江苏省徐州市, ,电信
49.72.89.182, ,江苏省苏州市, ,电信
221.238.177.83, ,天津市, ,电信
219.139.82.36, ,湖北省孝感市, ,电信
119.123.131.200, ,广东省深圳市, ,电信
111.175.135.123, ,湖北省武汉市, ,电信
121.236.36.28, ,江苏省苏州市, ,电信
60.181.139.80, ,浙江省温州市, ,电信
124.115.173.42, ,陕西省西安市, ,电信
112.25.189.53, ,江苏省南京市, ,移动
113.73.197.11, ,广东省中山市, ,电信
60.172.3.126, ,安徽省阜阳市太和县, ,电信
27.18.65.233, ,湖北省武汉市, ,电信
223.112.204.180, ,江苏省常州市, ,移动
112.30.186.171, ,安徽省合肥市, ,移动
218.64.119.139, ,江西省新余市, ,电信
60.174.205.45, ,安徽省合肥市巢湖市, ,电信
183.11.239.205, ,广东省深圳市, ,电信
219.139.199.13, ,湖北省武汉市, ,电信
61.185.194.193, ,陕西省西安市, ,电信
183.54.229.40, ,广东省广州市, ,电信
124.167.230.162, ,山西省朔州市, ,联通
36.7.145.241, ,安徽省合肥市, ,电信
61.183.94.150, ,湖北省武汉市, ,电信
219.145.169.134, ,陕西省渭南市, ,电信
112.25.189.62, ,江苏省南京市, ,移动
58.242.238.174, ,安徽省芜湖市, ,联通
121.19.212.213, ,河北省保定市, ,联通
220.179.70.178, ,安徽省阜阳市, ,电信
14.23.52.156, ,广东省广州市, ,电信
219.139.82.47, ,湖北省孝感市, ,电信
61.133.222.174, ,宁夏银川市, ,电信
27.20.186.60, ,湖北省荆州市, ,电信
220.178.76.234, ,安徽省合肥市, ,电信
27.23.235.132, ,湖北省黄冈市, ,电信
121.227.18.192, ,江苏省苏州市, ,电信
121.33.238.90, ,广东省广州市白云区, ,方塘网吧(嘉禾黄边南路66号三楼)
222.90.68.22, ,陕西省西安市, ,电信
61.164.235.145, ,浙江省嘉兴市, ,电信
60.172.44.14, ,安徽省阜阳市, ,电信
122.224.252.50, ,浙江省杭州市, ,电信
119.131.64.3, ,广东省广州市, ,电信
36.62.32.55, ,安徽省阜阳市, ,电信
113.57.28.64, ,湖北省武汉市, ,联通
112.30.186.148, ,安徽省合肥市, ,移动
112.26.86.186, ,安徽省淮北市, ,移动
113.57.103.6, ,湖北省武汉市, ,联通
110.52.83.130, ,湖南省邵阳市, ,联通
120.33.41.130, ,福建省泉州市, ,电信
36.7.72.51, ,安徽省合肥市, ,电信
139.170.119.45, ,青海省西宁市, ,联通
120.230.95.74, ,广东省广州市, ,移动
221.237.150.121, ,四川省成都市, ,电信
121.13.247.227, ,广东省东莞市, ,电信
36.153.202.60, ,江苏省, ,移动
110.183.43.125, ,山西省忻州市, ,电信
117.24.108.198, ,福建省泉州市, ,电信
112.30.186.176, ,安徽省合肥市, ,移动
153.37.166.244, ,江苏省徐州市, ,联通
27.44.242.106, ,广东省东莞市, ,联通
124.133.19.119, ,山东省济南市, ,槐阴区瑞得在线一诺网吧
113.109.133.255, ,广东省广州市, ,电信
202.111.140.126, ,河南省开封市, ,联通
124.119.26.82, ,新疆昌吉州, ,电信
124.112.108.40, ,安徽省阜阳市, ,电信
219.152.122.163, ,重庆市, ,电信
219.138.148.213, ,湖北省黄冈市, ,电信
218.5.177.12, ,福建省泉州市, ,电信
121.8.248.146, ,广东省广州市, ,电信
117.22.113.176, ,陕西省西安市, ,电信
112.27.236.193, ,安徽省, ,移动
112.67.43.106, ,海南省儋州市, ,电信
60.174.197.87, ,安徽省合肥市巢湖市, ,电信
125.71.152.173, ,四川省成都市金堂县, ,电信
60.174.205.64, ,安徽省合肥市巢湖市, ,电信
125.120.47.180, ,浙江省杭州市, ,电信
222.84.178.98, ,广西桂林市, ,电信
171.105.243.198, ,广西南宁市, ,电信
59.41.46.2, ,广东省广州市天河区, ,电信
27.19.215.42, ,湖北省武汉市, ,电信
218.77.18.57, ,湖南省怀化市, ,电信
125.36.118.14, ,天津市, ,联通
112.123.165.133, ,安徽省铜陵市, ,联通
219.145.219.180, ,陕西省汉中市, ,电信
114.96.7.51, ,安徽省合肥市, ,电信
60.12.91.183, ,浙江省嘉兴市, ,联通
117.80.43.77, ,江苏省苏州市, ,电信
183.66.144.254, ,重庆市, ,电信
58.23.204.2, ,福建省泉州市, ,联通
221.197.12.145, ,天津市, ,联通
61.153.225.74, ,浙江省嘉兴市, ,新新人类网吧(文昌路)
58.211.226.98, ,江苏省苏州市, ,电信
115.193.33.182, ,浙江省杭州市萧山区, ,电信
113.77.219.219, ,广东省东莞市, ,电信
113.89.54.148, ,广东省深圳市, ,电信
121.33.168.30, ,广东省广州市增城区, ,电信
113.67.228.12, ,广东省广州市, ,电信
14.126.56.30, ,广东省江门市, ,电信
117.42.100.11, ,江西省抚州市, ,电信
218.4.41.163, ,江苏省苏州市太仓市, ,电信
59.41.245.151, ,广东省广州市番禺区, ,电信
14.152.16.50, ,广东省东莞市, ,电信
119.140.58.103, ,广东省揭阳市, ,电信
119.129.97.236, ,广东省广州市, ,电信
124.166.246.110, ,山西省阳泉市, ,联通
61.178.48.254, ,甘肃省兰州市, ,酒店公用IP段
117.10.63.222, ,天津市, ,联通
113.116.148.29, ,广东省深圳市, ,电信
218.89.54.118, ,四川省南充市, ,电信
60.172.40.178, ,安徽省阜阳市, ,电信
113.109.82.234, ,广东省广州市, ,电信
222.212.14.4, ,四川省成都市, ,电信
110.191.195.97, ,四川省成都市, ,电信
220.180.34.121, ,安徽省合肥市巢湖市, ,电信
116.11.186.210, ,广西玉林市, ,电信
60.173.146.178, ,安徽省六安市, ,电信
122.193.20.132, ,江苏省苏州市, ,联通
112.4.71.242, ,江苏省苏州市, ,移动
110.181.247.87, ,山西省大同市, ,电信
218.89.54.119, ,四川省南充市, ,电信
113.105.8.162, ,广东省广州市, ,电信
1.83.2.0, ,陕西省西安市, ,电信
218.19.206.245, ,广东省广州市海珠区, ,/荔湾区电信
60.172.59.163, ,安徽省阜阳市临泉县, ,电信
110.180.52.129, ,山西省阳泉市, ,电信
112.27.236.195, ,安徽省, ,移动
171.88.28.95, ,四川省成都市, ,电信
60.174.206.73, ,安徽省合肥市巢湖市, ,电信
122.224.162.2, ,浙江省杭州市, ,电信
223.149.94.131, ,湖南省, ,电信
117.24.100.53, ,福建省泉州市晋江市, ,电信
113.106.78.138, ,广东省深圳市, ,电信
1.84.221.60, ,陕西省西安市, ,电信
60.27.30.105, ,天津市, ,联通
118.116.51.206, ,四川省成都市, ,电信
116.22.143.48, ,广东省广州市荔湾区, ,电信
183.2.89.135, ,广东省江门市, ,电信
121.13.216.134, ,广东省东莞市, ,电信
14.114.77.128, ,广东省中山市, ,电信
36.41.179.120, ,陕西省西安市, ,电信
61.164.234.202, ,浙江省嘉兴市, ,电信
116.253.148.146, ,广西柳州市, ,电信
124.192.17.117, ,北京市, ,鹏博士BGP
171.95.9.146, ,四川省广安市, ,电信
116.22.148.19, ,广东省广州市, ,电信
183.22.26.44, ,广东省东莞市, ,电信
111.172.195.159, ,湖北省武汉市, ,电信
220.180.34.149, ,安徽省合肥市巢湖市, ,电信
58.47.186.205, ,湖南省益阳市, ,电信
118.213.151.78, ,青海省, ,电信
115.238.133.91, ,浙江省宁波市, ,电信
120.33.39.47, ,福建省泉州市, ,电信
120.33.38.153, ,福建省泉州市, ,电信
183.95.50.49, ,湖北省襄阳市, ,联通
14.120.39.171, ,广东省东莞市, ,电信
112.30.186.177, ,安徽省合肥市, ,移动
58.59.206.179, ,广西南宁市, ,电信
115.236.64.34, ,浙江省杭州市, ,电信数据中心
114.217.48.77, ,江苏省苏州市, ,电信
60.207.102.216, ,北京市, ,鹏博士BGP
182.245.71.233, ,云南省昆明市, ,电信
113.88.209.215, ,广东省深圳市, ,电信
219.135.192.36, ,广东省广州市天河区, ,电信
49.80.152.167, ,江苏省无锡市锡山区, ,电信
115.236.28.18, ,浙江省杭州市, ,电信数据中心
116.21.93.247, ,广东省广州市, ,电信
117.148.238.21, ,浙江省衢州市, ,移动
220.180.151.23, ,安徽省阜阳市, ,电信
180.104.125.146, ,江苏省徐州市铜山县, ,电信
117.36.117.255, ,陕西省西安市, ,电信
121.239.161.216, ,江苏省苏州市, ,电信
116.10.0.234, ,广西河池市, ,电信
122.227.217.42, ,浙江省宁波市, ,电信
61.185.160.61, ,陕西省西安市, ,电信
183.0.224.250, ,广东省茂名市, ,电信
58.208.141.170, ,江苏省苏州市, ,电信
117.71.103.112, ,安徽省合肥市, ,电信
36.7.158.236, ,安徽省合肥市, ,电信
115.56.239.42, ,河南省焦作市, ,联通
222.136.153.206, ,河南省周口市, ,联通
36.44.35.206, ,陕西省西安市, ,电信
124.228.57.170, ,湖南省衡阳市, ,电信
153.37.203.21, ,江苏省徐州市, ,联通
36.44.35.231, ,陕西省西安市, ,电信
112.14.54.77, ,浙江省宁波市, ,移动
218.20.55.217, ,广东省广州市天河区, ,/越秀区电信
113.116.4.65, ,广东省深圳市, ,电信
125.72.52.39, ,青海省西宁市, ,电信
223.86.99.198, ,四川省遂宁市, ,移动
121.237.141.57, ,江苏省南京市, ,电信
218.28.30.8, ,河南省开封市, ,联通
60.174.215.101, ,安徽省合肥市巢湖市, ,电信
116.253.153.159, ,广西柳州市, ,电信
116.21.239.88, ,广东省广州市, ,电信
182.141.206.190, ,四川省凉山州, ,电信
123.152.205.137, ,浙江省宁波市, ,联通
60.195.6.91, ,北京市, ,鹏博士BGP
59.42.200.178, ,广东省广州市, ,电信
113.118.18.8, ,广东省深圳市, ,电信
111.112.80.165, ,宁夏, ,电信
114.98.120.35, ,安徽省芜湖市, ,电信
183.22.24.146, ,广东省东莞市, ,电信
124.112.113.49, ,安徽省阜阳市, ,电信
112.30.186.115, ,安徽省合肥市, ,移动
222.216.102.210, ,广西南宁市, ,电信
110.184.156.117, ,四川省成都市, ,电信
60.172.40.172, ,安徽省阜阳市, ,电信
112.122.139.194, ,安徽省滁州市, ,联通IDC机房
171.88.159.116, ,四川省成都市, ,电信
182.141.63.77, ,四川省遂宁市, ,电信
202.103.250.135, ,广西防城港市, ,电信
183.234.86.242, ,广东省东莞市, ,移动
112.31.84.26, ,安徽省, ,移动
121.204.45.123, ,福建省福州市, ,电信
27.23.214.221, ,湖北省黄冈市, ,电信
223.155.139.131, ,湖南省邵阳市, ,电信
49.85.233.174, ,江苏省苏州市, ,电信
49.119.78.24, ,新疆阿克苏地区, ,电信
113.230.199.148, ,辽宁省朝阳市, ,联通
1.192.48.209, ,河南省郑州市, ,电信
60.174.39.227, ,安徽省池州市, ,电信
116.27.9.112, ,广东省茂名市, ,电信
182.150.146.240, ,四川省成都市, ,电信
117.90.24.244, ,江苏省镇江市, ,电信
222.89.229.249, ,河南省漯河市临颍县, ,东方网吧
124.112.108.189, ,安徽省阜阳市, ,电信
112.30.186.130, ,安徽省合肥市, ,移动
219.144.130.118, ,陕西省西安市, ,杨凌时空网吧
119.116.180.215, ,辽宁省本溪市, ,联通
218.64.63.97, ,江西省南昌市, ,电信
36.153.82.114, ,江苏省, ,移动
125.93.181.98, ,广东省东莞市, ,电信
123.149.38.229, ,河南省郑州市, ,电信
182.200.202.166, ,辽宁省沈阳市沈河区, ,电信
218.94.4.62, ,江苏省南京市, ,电信
218.19.152.92, ,广东省广州市越秀区, ,/天河区电信
60.195.6.20, ,北京市, ,鹏博士BGP
221.225.234.85, ,江苏省苏州市, ,电信
113.116.37.205, ,广东省深圳市, ,电信
183.22.249.223, ,广东省东莞市, ,电信
111.163.188.25, ,天津市, ,联通
113.73.197.241, ,广东省中山市, ,电信
114.96.2.79, ,安徽省合肥市, ,电信
113.92.223.186, ,广东省深圳市, ,电信
60.12.91.168, ,浙江省嘉兴市, ,联通
60.213.234.158, ,山东省聊城市, ,联通
223.13.180.97, ,山西省运城市, ,电信
113.65.39.72, ,广东省广州市, ,电信
121.13.224.147, ,广东省东莞市, ,电信
60.172.63.74, ,安徽省宿州市, ,电信
120.195.50.218, ,江苏省南京市, ,移动
124.152.210.44, ,甘肃省兰州市, ,联通
36.7.191.175, ,安徽省合肥市, ,电信
58.62.113.226, ,广东省广州市, ,电信
120.37.135.177, ,福建省泉州市, ,电信
36.5.135.162, ,安徽省合肥市蜀山区, ,电信
123.169.86.221, ,山东省淄博市高青县, ,电信
182.138.92.167, ,四川省成都市, ,电信
116.112.204.254, ,内蒙古鄂尔多斯市, ,联通
222.209.164.221, ,四川省成都市, ,电信
202.104.178.242, ,广东省东莞市, ,电信
112.25.189.116, ,江苏省南京市, ,移动
114.99.63.20, ,安徽省安庆市, ,电信
171.215.26.2, ,四川省凉山州, ,电信
220.180.166.35, ,安徽省阜阳市, ,电信
124.164.169.75, ,山西省晋城市, ,联通
58.216.144.202, ,江苏省常州市, ,电信
36.62.47.217, ,安徽省阜阳市临泉县, ,电信
123.178.190.18, ,内蒙古, ,电信
125.69.15.96, ,四川省成都市双流县, ,电信
222.211.138.63, ,四川省成都市, ,电信
106.86.11.8, ,重庆市, ,电信
58.211.174.206, ,江苏省苏州市, ,电信
123.139.100.68, ,陕西省西安市, ,联通
60.166.152.8, ,安徽省合肥市, ,电信
112.25.189.63, ,江苏省南京市, ,移动
113.68.82.138, ,广东省广州市, ,电信
171.12.3.100, ,河南省郑州市, ,电信
124.115.176.182, ,陕西省西安市, ,电信
220.180.148.247, ,安徽省阜阳市, ,电信
121.30.72.46, ,山西省大同市, ,联通
219.136.209.18, ,广东省广州市, ,电信
222.187.10.214, ,江苏省徐州市, ,电信
60.168.129.247, ,安徽省合肥市, ,电信
113.77.239.69, ,广东省东莞市, ,电信
221.224.59.202, ,江苏省苏州市, ,电信
36.46.126.101, ,陕西省西安市, ,电信
36.56.45.91, ,安徽省亳州市, ,电信
120.43.228.198, ,福建省泉州市, ,电信
58.209.137.96, ,江苏省苏州市常熟市, ,电信
117.148.238.19, ,浙江省衢州市, ,移动
113.65.125.211, ,广东省广州市, ,电信
122.96.107.92, ,江苏省南京市, ,联通
122.228.124.99, ,浙江省温州市, ,电信
60.190.199.146, ,浙江省绍兴市, ,电信
223.244.123.152, ,安徽省滁州市, ,电信
61.168.113.89, ,河南省洛阳市, ,联通
60.12.91.164, ,浙江省嘉兴市, ,联通
183.5.98.119, ,广东省广州市, ,电信
221.214.13.170, ,山东省济南市, ,联通
60.190.91.106, ,浙江省温州市乐清市, ,北白象镇硐桥田园网吧
218.23.119.38, ,安徽省合肥市, ,电信
111.19.83.64, ,陕西省汉中市, ,移动
114.104.74.89, ,安徽省六安市, ,电信
36.33.236.26, ,安徽省, ,联通
220.179.83.92, ,安徽省阜阳市, ,电信
222.74.71.82, ,内蒙古赤峰市, ,电信
42.202.201.167, ,辽宁省朝阳市, ,电信
222.208.1.199, ,四川省南充市, ,电信
60.180.194.125, ,浙江省温州市, ,电信
36.44.139.242, ,陕西省西安市, ,电信
222.89.230.170, ,河南省漯河市, ,电信
117.40.83.228, ,江西省南昌市, ,电信
218.76.62.2, ,湖南省长沙市浏阳市, ,电信
59.41.66.178, ,广东省广州市荔湾区, ,电信
118.122.38.126, ,四川省南充市, ,电信
183.62.38.18, ,广东省广州市, ,电信
218.89.37.249, ,四川省阿坝州, ,电信
36.7.189.250, ,安徽省合肥市, ,电信
1.84.208.139, ,陕西省西安市, ,电信
123.139.41.135, ,陕西省西安市, ,联通
61.163.89.234, ,河南省郑州市, ,联通
49.74.231.166, ,江苏省南京市, ,电信
61.140.195.5, ,广东省广州市, ,电信
222.186.97.65, ,江苏省镇江市, ,电信
122.224.198.206, ,浙江省杭州市, ,电信
119.116.78.179, ,辽宁省鞍山市, ,联通
171.221.246.26, ,四川省成都市, ,电信
59.45.12.18, ,辽宁省盘锦市, ,电信
125.72.101.34, ,青海省西宁市, ,电信
27.18.233.224, ,湖北省武汉市, ,电信
36.154.113.196, ,江苏省, ,移动
123.139.31.139, ,陕西省西安市, ,联通
171.41.57.68, ,湖北省黄冈市, ,电信
123.139.30.88, ,陕西省西安市, ,联通
36.154.113.195, ,江苏省, ,移动
171.113.120.107, ,湖北省武汉市, ,电信
58.210.68.38, ,江苏省苏州市, ,电信
223.14.162.129, ,山西省太原市, ,电信
123.139.41.170, ,陕西省西安市, ,联通
114.225.1.39, ,江苏省无锡市, ,电信
116.115.114.122, ,内蒙古锡林郭勒盟, ,联通
101.19.51.53, ,河北省保定市徐水县, ,联通
221.232.66.18, ,湖北省武汉市, ,电信
119.130.129.13, ,广东省广州市, ,电信
222.77.120.230, ,福建省泉州市, ,电信
171.41.57.67, ,湖北省黄冈市, ,电信
110.17.189.230, ,内蒙古包头市, ,联通
223.244.80.224, ,安徽省滁州市, ,电信
221.233.198.113, ,湖北省孝感市汉川市, ,电信
220.179.83.98, ,安徽省阜阳市, ,电信
121.8.126.226, ,广东省广州市, ,电信
180.103.245.190, ,江苏省苏州市, ,电信
112.29.79.91, ,安徽省合肥市, ,移动
180.103.245.195, ,江苏省苏州市, ,电信
171.221.253.82, ,四川省成都市, ,电信
36.22.1.226, ,浙江省宁波市, ,电信
122.227.158.142, ,浙江省宁波市, ,电信
113.220.72.214, ,湖南省衡阳市, ,电信
61.150.89.30, ,陕西省渭南市韩城市, ,东方红网吧(桢州大街中段)
118.116.63.184, ,四川省成都市, ,电信
61.153.14.234, ,浙江省温州市平阳县水头镇, ,径川中路576-8号靜煌网吧
106.8.77.237, ,河北省廊坊市, ,电信
117.90.33.52, ,江苏省镇江市, ,电信
112.30.186.117, ,安徽省合肥市, ,移动
122.227.135.2, ,浙江省宁波市, ,电信
221.230.32.130, ,江苏省镇江市, ,电信
220.179.83.94, ,安徽省阜阳市, ,电信
113.233.118.225, ,辽宁省沈阳市, ,联通
121.32.156.250, ,广东省广州市, ,电信
27.27.32.91, ,湖北省襄阳市, ,电信
27.27.39.106, ,湖北省襄阳市, ,电信
60.172.40.176, ,安徽省阜阳市, ,电信
221.224.7.130, ,江苏省苏州市, ,电信
39.89.54.67, ,山东省青岛市, ,联通
112.30.186.201, ,安徽省合肥市, ,移动
117.148.238.12, ,浙江省衢州市, ,移动
115.226.250.148, ,浙江省丽水市, ,电信
183.161.30.113, ,安徽省安庆市, ,电信
220.180.226.206, ,安徽省合肥市巢湖市, ,电信
122.224.77.162, ,浙江省杭州市, ,电信
114.100.86.225, ,安徽省阜阳市, ,电信
122.231.153.159, ,浙江省嘉兴市, ,电信
101.207.134.48, ,四川省成都市, ,联通
117.32.153.246, ,陕西省西安市, ,电信
114.216.43.109, ,江苏省苏州市, ,电信
113.109.50.6, ,广东省广州市, ,电信
182.200.142.181, ,辽宁省沈阳市和平区, ,电信
180.121.187.171, ,江苏省南通市, ,电信
117.82.151.141, ,江苏省苏州市, ,电信
123.245.1.119, ,辽宁省沈阳市沈河区, ,电信
114.96.0.2, ,安徽省合肥市, ,电信
115.231.109.142, ,浙江省杭州市, ,电信
222.75.16.94, ,宁夏银川市, ,电信
218.21.255.46, ,内蒙古包头市, ,/乌兰浩特市联通
171.44.225.82, ,湖北省, ,电信
60.172.53.153, ,安徽省阜阳市, ,电信
59.42.109.186, ,广东省广州市天河区, ,电信
1.195.111.249, ,河南省三门峡市, ,电信
171.107.197.124, ,广西贺州市, ,电信
220.173.245.89, ,广西防城港市港口区, ,电信
112.31.82.193, ,安徽省, ,移动
222.187.112.110, ,江苏省徐州市, ,电信
60.190.229.146, ,浙江省杭州市, ,电信
42.48.173.21, ,湖南省株洲市, ,联通
118.124.103.214, ,四川省德阳市, ,电信
117.80.10.63, ,江苏省苏州市, ,电信
117.90.246.219, ,江苏省镇江市, ,电信
117.87.64.52, ,江苏省徐州市睢宁县, ,电信
112.27.236.91, ,安徽省, ,移动
61.130.77.177, ,浙江省衢州市, ,电信
220.187.225.51, ,浙江省绍兴市, ,浙江工业职业技术学院学生公寓
116.24.188.97, ,广东省深圳市, ,电信
171.40.206.89, ,湖北省, ,电信
221.233.88.199, ,湖北省襄阳市, ,电信
113.119.176.195, ,广东省广州市, ,电信
60.28.130.30, ,天津市, ,联通
113.80.10.222, ,广东省东莞市, ,电信
113.111.173.57, ,广东省广州市, ,电信
218.88.249.141, ,四川省凉山州西昌市, ,西昌学院北校区
220.176.204.106, ,江西省上饶市广丰县, ,帮你网吧(广丰小康城)
118.183.188.39, ,甘肃省武威市, ,电信
123.101.153.156, ,河南省驻马店市, ,电信
36.7.105.52, ,安徽省合肥市, ,电信
14.215.213.213, ,广东省佛山市南海区, ,电信
222.209.247.186, ,四川省成都市, ,电信
58.49.167.178, ,湖北省武汉市黄陂区, ,电信
221.224.43.82, ,江苏省苏州市常熟市, ,电信
183.167.228.38, ,安徽省安庆市怀宁县, ,电信
60.172.31.63, ,安徽省阜阳市, ,电信
116.21.205.173, ,广东省广州市, ,电信
1.193.122.174, ,河南省开封市, ,电信
113.195.155.33, ,江西省抚州市, ,联通
171.114.161.164, ,湖北省咸宁市, ,电信
27.16.228.185, ,湖北省武汉市, ,电信
14.120.43.151, ,广东省东莞市, ,电信
122.224.102.130, ,浙江省杭州市, ,电信
125.93.79.179, ,广东省东莞市, ,电信
113.102.249.247, ,广东省东莞市, ,电信
49.74.66.111, ,江苏省南京市, ,电信
118.122.194.240, ,四川省巴中市, ,电信
113.102.248.230, ,广东省东莞市, ,电信
220.179.83.89, ,安徽省阜阳市, ,电信
119.145.100.67, ,广东省东莞市, ,电信
121.15.190.198, ,广东省, ,电信
220.173.180.204, ,广西百色市, ,电信
61.150.76.125, ,陕西省渭南市, ,电信
119.123.237.63, ,广东省深圳市, ,电信
220.179.82.71, ,安徽省阜阳市, ,电信
117.12.147.253, ,天津市, ,联通
223.199.8.200, ,海南省文昌市, ,电信
36.7.175.243, ,安徽省合肥市, ,电信
61.191.198.236, ,安徽省合肥市, ,电信
1.86.242.5, ,陕西省西安市, ,电信
220.180.151.198, ,安徽省阜阳市, ,电信
14.120.117.158, ,广东省东莞市, ,电信
124.224.202.134, ,宁夏, ,电信
58.62.185.212, ,广东省广州市, ,电信
119.134.103.163, ,广东省茂名市, ,电信
116.23.93.185, ,广东省广州市, ,电信
171.104.66.228, ,广西钦州市, ,电信
106.7.105.106, ,江西省赣州市, ,电信
222.136.44.128, ,河南省焦作市, ,联通
59.175.162.178, ,湖北省武汉市, ,电信
183.62.41.26, ,广东省广州市, ,电信
118.122.84.100, ,四川省成都市, ,电信
60.173.241.71, ,安徽省合肥市巢湖市, ,电信
183.131.248.207, ,浙江省宁波市, ,电信
222.243.163.31, ,湖南省湘潭市, ,湘潭大学腾飞网吧
222.184.54.84, ,江苏省淮安市, ,电信
61.144.109.238, ,广东省广州市天河区, ,电信
112.27.236.206, ,安徽省, ,移动
121.8.82.69, ,广东省广州市, ,电信
171.95.94.250, ,四川省广安市, ,电信
14.215.242.35, ,广东省佛山市南海区, ,电信
119.109.107.57, ,辽宁省大连市, ,联通
118.113.52.21, ,四川省成都市, ,电信
180.138.54.211, ,广西桂林市, ,电信
121.11.161.79, ,广东省揭阳市, ,电信
183.160.75.254, ,安徽省合肥市, ,电信
